cpu,memory,memory_swap_in,memory_swap_out,disk_request_read,disk_request_write,interface_bytes_in,interface_bytes_out,interface_packets_in,interface_packets_out,label,label2
-1,202.0,-1,0.0,-1,0.0,-1,-1,-1,55571.25,1,3
-1,202.0,-1,0.0,0.0,-1,2166372.77,-1,-1,-1,1,3
-1,202.0,-1,0.0,-1,0.0,2265173.31,2042725.45,52980.54,59863.34,1,3
30.21,202.0,-1,0.0,0.0,0.0,2561976.58,2489686.88,60888.13,-1,1,3
30.98,202.0,-1,0.0,0.0,0.0,2404961.24,2538493.87,58924.93,58197.89,1,3
-1,202.0,-1,0.0,0.0,-1,-1,-1,-1,-1,1,3
-1,-1,-1,0.0,0.0,0.0,2313878.98,-1,-1,54926.84,1,3
29.15,-1,-1,0.0,-1,-1,-1,2153856.5,51884.05,56650.96,1,3
-1,202.0,-1,0.0,0.0,-1,2356874.36,2687615.52,-1,52026.39,1,3
-1,-1,-1,-1,0.0,0.0,2514066.04,2375165.75,59716.28,59684.65,1,3
-1,-1,-1,-1,-1,-1,2417213.13,-1,-1,54433.54,1,3
-1,-1,-1,0.0,-1,0.0,-1,2263028.61,53882.12,-1,1,3
-1,-1,-1,0.0,0.0,-1,2523240.14,2259299.76,60525.7,53402.74,1,3
-1,202.0,-1,0.0,0.0,0.0,2337572.63,2337077.4,49755.29,50079.63,1,3
-1,202.0,-1,0.0,0.0,0.0,2209038.16,2428483.27,58663.92,57748.61,1,3
-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,1,3
-1,-1,-1,-1,-1,-1,2322792.42,2363259.36,-1,-1,1,3
-1,-1,-1,-1,0.0,0.0,2398765.02,2213090.9,57968.5,56497.85,1,3
-1,-1,-1,-1,0.0,0.0,2376260.47,-1,-1,-1,1,3
-1,-1,-1,-1,-1,0.0,-1,2514557.07,58675.26,56273.41,1,3
32.94,202.0,-1,0.0,0.0,0.0,2430649.73,2326152.31,55923.25,55821.21,1,3
-1,-1,-1,-1,-1,-1,2323479.9,-1,-1,-1,1,3
31.66,-1,-1,-1,-1,0.0,-1,2313129.39,61268.25,53174.06,1,3
-1,-1,-1,0.0,0.0,0.0,2433598.57,1982972.97,52897.36,-1,1,3
-1,-1,-1,0.0,0.0,-1,2435864.2,2269568.73,59011.0,53485.56,1,3
33.65,-1,-1,0.0,0.0,0.0,-1,2579202.79,59600.83,-1,1,3
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3
-1,-1,-1,-1,-1,0.0,-1,1808740.18,-1,43314.13,1,3
-1,-1,-1,-1,-1,-1,2152287.74,2223683.52,-1,-1,1,3
-1,-1,-1,-1,-1,0.0,-1,-1,54794.79,-1,1,3
31.79,202.0,-1,0.0,0.0,0.0,2310141.86,2140750.39,56407.96,54482.22,1,3
-1,-1,-1,-1,-1,-1,-1,-1,53276.8,-1,1,3
-1,-1,-1,0.0,-1,0.0,-1,-1,50362.26,-1,1,3
25.84,202.0,-1,0.0,0.0,0.0,2019558.62,2215448.06,46998.6,-1,1,3
-1,202.0,-1,-1,-1,0.0,2319811.1,-1,-1,54880.91,1,3
32.52,202.0,-1,0.0,0.0,0.0,2153579.78,2189466.04,53860.42,53688.15,1,3
-1,202.0,-1,-1,-1,-1,-1,-1,-1,-1,1,3
-1,-1,-1,0.0,0.0,-1,2307268.1,1850709.71,54116.98,43718.73,1,3
-1,202.0,-1,0.0,-1,0.0,2138908.06,2240934.58,50375.53,-1,1,3
-1,-1,-1,-1,-1,-1,-1,2070998.78,57916.6,58154.0,1,3
38.28,202.0,-1,0.0,0.0,0.0,2565135.9,2553396.8,54958.25,55646.54,1,3
-1,-1,-1,-1,-1,-1,2344789.35,-1,52930.45,43392.22,1,3
-1,-1,-1,-1,0.0,-1,2105656.15,-1,-1,-1,1,3
32.66,202.0,-1,0.0,-1,0.0,2466760.0,2262816.19,57660.37,61117.45,1,3
29.76,202.0,-1,-1,0.0,0.0,2175471.2,-1,51814.08,-1,1,3
-1,-1,-1,-1,-1,-1,-1,2029742.04,48851.23,-1,1,3
29.57,-1,-1,-1,0.0,-1,2450967.01,2254724.85,-1,52507.78,1,3
26.84,202.0,-1,0.0,0.0,0.0,2045624.63,2018269.95,53023.28,48704.81,1,3
31.9,202.0,-1,0.0,0.0,0.0,2117341.77,2113310.08,51914.0,51134.94,1,3
27.04,202.0,-1,0.0,0.0,0.0,2177275.58,2257049.13,54603.84,56855.06,1,3
-1,202.0,-1,0.0,-1,0.0,-1,-1,62571.49,59731.88,1,3
28.7,202.0,-1,0.0,0.0,0.0,2525207.68,-1,57293.49,56664.99,1,3
31.47,202.0,-1,0.0,0.0,0.0,2307302.75,2336625.33,53222.46,-1,1,3
40.66,202.0,-1,0.0,0.0,0.0,2300346.87,2256622.83,61309.0,56507.01,1,3
30.54,202.0,-1,0.0,0.0,0.0,2284611.84,2430109.51,52448.57,49950.02,1,3
46.66,202.0,-1,0.0,0.0,0.0,2509394.13,2097474.49,56857.23,41964.5,1,3
-1,202.0,-1,0.0,0.0,-1,2534674.68,-1,50062.61,-1,1,3
31.33,202.0,-1,0.0,0.0,0.0,2257177.73,-1,58967.38,54793.2,1,3
37.83,202.0,-1,0.0,0.0,0.0,2297195.36,2425165.65,58328.68,57235.32,1,3
37.22,202.0,-1,0.0,0.0,0.0,2287261.84,2076810.49,50825.02,49919.84,1,3
30.99,202.0,-1,0.0,0.0,0.0,2276695.1,2355146.76,55778.66,55847.7,1,3
-1,202.0,-1,0.0,-1,-1,2294258.81,-1,50431.54,-1,1,3
29.97,202.0,-1,0.0,0.0,0.0,2226636.86,2213213.42,56004.68,58689.87,1,3
31.34,202.0,-1,0.0,0.0,0.0,1933023.28,2138076.82,46767.76,44090.93,1,3
38.48,202.0,-1,0.0,0.0,0.0,2128388.76,1861555.13,53440.96,46549.71,1,3
32.8,202.0,-1,0.0,0.0,0.0,2304912.82,2159622.05,51877.82,54340.1,1,3
29.42,202.0,-1,0.0,0.0,0.0,2161563.76,2294341.89,52012.33,52946.35,1,3
30.68,202.0,-1,0.0,0.0,0.0,2205388.79,2188811.23,54900.65,47788.0,1,3
38.08,202.0,-1,0.0,0.0,0.0,2438390.0,2424268.86,56325.54,-1,1,3
36.07,202.0,-1,0.0,0.0,0.0,2320538.85,2172797.97,54686.25,61776.93,1,3
35.17,202.0,-1,0.0,0.0,0.0,2088041.22,1898765.35,51335.9,47211.7,1,3
32.4,202.0,-1,0.0,0.0,0.0,2674374.94,2812453.55,62617.38,56434.89,1,3
33.45,202.0,-1,0.0,0.0,0.0,2391243.56,2318593.09,64989.22,57190.63,1,3
36.68,202.0,-1,0.0,0.0,0.0,2821980.13,2789467.0,57440.24,68443.2,1,3
-1,202.0,-1,0.0,0.0,0.0,-1,-1,-1,52934.21,1,3
31.06,202.0,-1,0.0,0.0,0.0,2262067.09,2142416.41,51159.09,49045.31,1,3
34.03,202.0,-1,0.0,0.0,0.0,-1,-1,56034.5,54049.44,1,3
-1,202.0,-1,0.0,-1,-1,2466095.62,-1,60718.26,61221.43,1,3
37.13,202.0,-1,0.0,0.0,-1,2184586.16,-1,51779.22,50860.76,1,3
-1,202.0,-1,-1,0.0,0.0,2127735.31,2156304.32,56151.61,55949.21,1,3
29.54,202.0,-1,0.0,0.0,0.21,2390470.19,2541477.81,49317.3,60558.59,1,3
-1,202.0,-1,0.0,0.0,-1,2401044.38,2401943.61,62105.88,61548.23,1,3
32.87,202.0,-1,0.0,0.0,0.0,2177608.54,2195352.74,56527.98,-1,1,3
28.5,202.0,-1,0.0,0.0,0.0,2484402.86,2679220.35,51688.43,56750.8,1,3
33.28,-1,-1,-1,-1,-1,-1,-1,55891.0,61471.94,1,3
32.27,202.0,-1,-1,0.0,0.4,2585870.03,2426236.4,57155.47,55447.14,1,3
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3
-1,202.0,-1,-1,0.0,-1,2147587.94,2244940.43,57005.36,-1,1,3
-1,-1,-1,-1,-1,0.0,2709150.04,2363135.56,57299.31,60404.81,1,3
-1,-1,-1,-1,-1,0.0,2235404.99,2282858.31,54911.86,56956.59,1,3
29.38,202.0,-1,0.0,-1,0.0,2272877.96,2254830.69,53705.3,54158.72,1,3
30.79,-1,-1,-1,-1,-1,-1,-1,55195.17,-1,1,3
-1,202.0,-1,-1,0.0,-1,-1,2416092.09,-1,-1,1,3
-1,-1,-1,0.0,0.0,0.0,2316846.5,-1,57067.81,54308.68,1,3
30.75,202.0,-1,-1,-1,-1,2165927.33,2056408.93,53511.1,-1,1,3
37.53,202.0,-1,0.0,0.0,0.0,2287262.67,2356640.28,56031.21,56239.05,1,3
-1,202.0,-1,-1,0.0,-1,2141983.11,2037970.81,-1,-1,1,3
39.45,-1,-1,-1,0.0,0.0,2032166.46,1610008.5,48567.09,41628.54,1,3
27.72,202.0,-1,0.0,0.0,0.0,2101145.77,2151046.87,55643.43,47253.35,1,3
-1,202.0,-1,0.0,0.0,-1,2089472.09,2268363.04,-1,-1,1,3
35.87,202.0,-1,0.0,0.0,0.0,2310985.04,2273762.36,55274.46,54175.26,1,3
-1,-1,-1,-1,-1,0.0,2327817.66,-1,60306.05,62843.31,1,3
34.74,202.0,-1,-1,-1,0.0,2567578.35,2521297.61,59556.52,-1,1,3
27.98,202.0,-1,-1,0.0,0.0,2178837.45,2369393.73,47217.38,50787.92,1,3
32.6,-1,-1,0.0,0.0,0.0,2279395.05,2173345.67,51564.51,53460.52,1,3
28.69,202.0,-1,0.0,0.0,0.0,2197349.97,2040670.44,-1,-1,1,3
-1,202.0,-1,0.0,0.0,-1,2108566.64,2112920.6,53537.27,50063.75,1,3
33.49,202.0,-1,0.0,0.0,0.0,2055698.59,2078907.09,55001.75,50319.45,1,3
40.22,202.0,-1,0.0,0.0,0.0,2535682.6,2380813.56,54238.77,56101.46,1,3
-1,-1,-1,0.0,-1,0.0,2221757.93,2369950.84,53569.85,58988.87,1,3
36.34,202.0,-1,0.0,0.0,0.0,2385909.03,2472335.19,56442.53,51185.47,1,3
33.73,202.0,-1,0.0,0.0,0.0,2559138.45,2342475.35,-1,61309.88,1,3
25.41,202.0,-1,0.0,0.0,0.0,2319289.14,2357729.57,53693.33,54117.63,1,3
34.77,202.0,-1,0.0,0.0,0.0,2136382.44,2292567.21,51085.23,52167.12,1,3
35.77,202.0,-1,0.0,0.0,0.0,2397096.34,2143075.6,60545.79,54963.89,1,3
46.19,202.0,-1,0.0,0.0,0.0,2484233.14,2684469.51,60035.8,56859.57,1,3
-1,-1,-1,-1,-1,-1,2489828.92,2227603.85,54487.99,54198.51,1,3
-1,202.0,-1,0.0,0.0,-1,2043385.53,2193073.31,59653.02,52200.76,1,3
-1,-1,-1,0.0,0.0,0.0,2385368.11,-1,51625.28,44942.9,1,3
-1,-1,-1,-1,-1,0.0,-1,2359475.7,55998.14,57627.7,1,3
37.0,202.0,-1,0.0,0.0,0.0,2318188.46,2327014.89,55551.18,53855.46,1,3
-1,202.0,-1,0.0,-1,-1,-1,-1,-1,56823.32,1,3
-1,-1,-1,-1,-1,0.0,2303890.19,2347977.69,54586.77,53717.52,1,3
27.73,202.0,-1,0.0,0.0,0.0,2030695.16,1998790.32,48974.89,-1,1,3
-1,202.0,-1,0.0,0.0,0.0,2299161.61,-1,54782.92,40436.29,1,3
30.95,202.0,-1,0.0,0.0,0.0,2419538.18,2329965.87,56303.09,58082.23,1,3
-1,-1,-1,-1,-1,0.0,-1,2319426.39,55543.67,-1,1,3
36.16,-1,-1,0.0,-1,0.0,2388617.18,-1,-1,61544.37,1,3
-1,202.0,-1,0.0,0.0,-1,2508316.45,1936454.85,57960.21,42397.77,1,3
-1,202.0,-1,0.0,0.0,0.0,2276653.21,2348067.67,-1,55845.83,1,3
-1,202.0,-1,0.0,0.0,0.0,1711592.34,2098274.19,44618.47,42227.27,1,3
-1,-1,-1,0.0,-1,-1,-1,-1,-1,55526.3,1,3
-1,-1,-1,-1,0.0,-1,-1,2343762.74,58080.3,-1,1,3
-1,-1,-1,-1,0.0,-1,-1,-1,52865.73,52808.12,1,3
-1,-1,-1,-1,-1,0.0,2128759.39,-1,-1,-1,1,3
35.31,202.0,-1,0.0,-1,0.0,2401396.37,2348754.76,55476.66,46655.53,1,3
-1,-1,-1,-1,-1,-1,-1,-1,55463.01,-1,1,3
-1,-1,-1,-1,-1,-1,-1,2312549.42,54637.46,-1,1,3
-1,202.0,-1,0.0,0.0,0.0,-1,-1,-1,48521.89,1,3
33.03,-1,-1,-1,-1,-1,2406430.5,-1,56745.14,-1,1,3
47.23,202.0,-1,0.0,0.0,0.0,2368334.21,1650022.32,58386.26,40357.98,1,3
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3
-1,-1,-1,-1,-1,-1,2286569.22,-1,-1,50777.28,1,3
-1,-1,-1,0.0,0.0,0.0,2335473.22,-1,-1,54686.68,1,3
-1,202.0,-1,0.0,-1,-1,-1,2422408.6,53586.87,-1,1,3
45.98,202.0,-1,0.0,0.0,0.0,2437070.2,-1,57962.3,46615.46,1,3
-1,-1,-1,-1,-1,-1,-1,-1,62126.98,-1,1,3
-1,-1,-1,-1,-1,0.0,-1,2306064.32,56875.66,-1,1,3
-1,202.0,-1,-1,0.0,0.0,2270127.08,-1,48252.19,54488.15,1,3
34.5,202.0,-1,0.0,-1,0.0,-1,-1,-1,-1,1,3
38.99,202.0,-1,0.0,0.0,0.0,2347595.01,2385690.97,54140.03,58887.4,1,3
-1,-1,-1,-1,-1,0.0,-1,2332672.69,-1,52902.77,1,3
-1,202.0,-1,-1,-1,0.0,-1,-1,-1,-1,1,3
-1,-1,-1,-1,0.0,0.0,2280360.29,1999342.89,58350.29,42293.27,1,3
28.7,-1,-1,-1,0.0,0.0,2360607.76,-1,-1,51162.68,1,3
34.04,202.0,-1,0.0,0.0,0.42,2275199.08,2482364.53,53795.44,55220.42,1,3
-1,202.0,-1,0.0,-1,0.0,2199236.78,-1,-1,58759.03,1,3
-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,1,3
34.86,-1,-1,0.0,0.0,0.0,2484983.78,2268446.47,54103.69,58475.59,1,3
33.57,-1,-1,-1,0.0,0.2,2202783.54,-1,-1,-1,1,3
34.72,202.0,-1,0.0,0.0,0.37,2461848.31,2585152.8,55157.49,54635.32,1,3
-1,-1,-1,-1,-1,0.0,-1,-1,54933.37,43268.07,1,3
-1,202.0,-1,-1,-1,0.0,2138008.65,2114617.13,55739.7,-1,1,3
30.42,202.0,-1,0.0,0.0,0.0,2523036.81,2480138.41,54366.27,59684.73,1,3
-1,202.0,-1,-1,0.0,0.0,2174239.09,2453761.4,53484.39,-1,1,3
-1,202.0,-1,0.0,-1,-1,-1,-1,-1,56713.82,1,3
30.91,202.0,-1,-1,0.0,0.0,-1,2089036.87,50922.93,-1,1,3
-1,-1,-1,0.0,-1,0.0,2305532.56,-1,55893.58,52486.47,1,3
36.06,202.0,-1,0.0,0.0,0.0,2585683.31,2217203.49,58807.93,-1,1,3
-1,-1,-1,-1,-1,0.0,2313830.02,-1,-1,41190.31,1,3
35.25,202.0,-1,0.0,0.0,0.0,2326710.37,2521884.63,59657.15,56360.82,1,3
-1,-1,-1,-1,-1,0.0,-1,2539444.61,62042.77,-1,1,3
-1,-1,-1,-1,-1,-1,-1,-1,-1,53241.46,1,3
30.88,202.0,-1,0.0,0.0,0.0,2086645.25,2252071.73,49589.23,53310.48,1,3
-1,202.0,-1,0.0,0.0,0.0,-1,-1,55598.84,-1,1,3
33.09,-1,-1,0.0,0.0,0.0,2176523.81,2206702.61,48616.89,56532.67,1,3
-1,-1,-1,-1,-1,-1,-1,-1,55560.74,-1,1,3
-1,202.0,-1,0.0,0.0,0.0,2277266.79,-1,-1,-1,1,3
36.72,202.0,-1,0.0,0.0,-1,2224865.41,2259899.39,52203.83,-1,1,3
29.65,202.0,-1,0.0,0.0,-1,2240494.36,-1,-1,-1,1,3
27.95,202.0,-1,0.0,0.0,0.0,2286018.91,2297175.93,54473.75,53789.87,1,3
-1,-1,-1,-1,0.0,-1,-1,-1,-1,61356.65,1,3
32.34,202.0,-1,0.0,0.0,0.0,2565693.31,2463268.69,58693.99,-1,1,3
-1,202.0,-1,0.0,0.0,-1,2315408.04,2330311.8,54572.98,54541.36,1,3
-1,-1,-1,-1,-1,0.0,1934467.75,-1,47998.87,49390.46,1,3
36.31,202.0,-1,0.0,0.0,0.39,2458822.83,2224592.83,57456.48,57188.63,1,3
26.9,-1,-1,0.0,0.0,1.49,2055631.97,-1,50272.01,48631.83,1,3
-1,202.0,-1,0.0,0.0,-1,2494069.13,2507651.98,58241.24,59964.26,1,3
35.15,202.0,-1,0.0,0.0,0.0,2353294.76,2318864.91,55206.61,55941.76,1,3
29.49,202.0,-1,0.0,0.0,0.0,2312826.47,-1,54226.97,-1,1,3
30.08,202.0,-1,0.0,0.0,0.0,2224822.14,2404421.36,59092.2,56742.76,1,3
-1,-1,-1,-1,-1,0.0,-1,2252950.33,58164.0,53437.08,1,3
30.45,-1,-1,0.0,-1,-1,-1,-1,51215.62,51399.91,1,3
29.22,202.0,-1,0.0,0.0,0.0,2533466.79,2302501.05,56513.97,56633.16,1,3
28.76,-1,-1,0.0,0.0,0.0,2300992.28,2294209.03,59450.84,54852.21,1,3
30.37,202.0,-1,0.0,0.0,0.0,2320519.94,2413418.6,54779.39,57044.22,1,3
28.4,-1,-1,-1,0.0,0.0,2221961.41,-1,-1,-1,1,3
47.7,202.0,-1,0.0,0.0,0.0,2258420.77,1560522.38,50303.93,46410.18,1,3
30.21,202.0,-1,0.0,0.0,0.0,2258823.53,2087637.17,52636.25,55264.36,1,3
31.99,202.0,-1,0.0,0.0,0.0,2189427.53,2329313.29,56648.48,-1,1,3
29.48,202.0,-1,0.0,0.0,0.0,2230649.17,2365589.13,63956.36,58663.36,1,3
28.12,202.0,-1,0.0,0.0,0.0,2372006.06,2252299.19,54559.33,54963.36,1,3
31.86,202.0,-1,0.0,0.0,0.0,2158013.66,2357959.76,52736.51,55986.38,1,3
34.06,202.0,-1,0.0,0.0,0.0,2187215.34,2232036.72,54545.02,49913.83,1,3
40.52,-1,-1,0.0,0.0,0.0,2511747.14,2222293.47,52817.37,42196.15,1,3
34.59,202.0,-1,0.0,0.0,0.0,2314665.87,2457940.46,60651.43,58681.92,1,3
32.37,202.0,-1,0.0,0.0,0.0,2547674.05,2407618.88,57097.98,62168.71,1,3
-1,-1,-1,0.0,0.0,0.0,2657720.66,2533218.15,61268.5,57023.36,1,3
39.47,202.0,-1,0.0,0.0,0.0,2548966.95,2659842.91,-1,-1,1,3
-1,202.0,-1,0.0,-1,0.0,2403768.73,-1,-1,57223.71,1,3
34.61,-1,-1,-1,0.0,0.0,2181340.84,2251206.07,59736.74,52222.75,1,3
37.24,202.0,-1,0.0,0.0,0.0,2549645.98,2476269.4,54579.09,61109.16,1,3
-1,202.0,-1,-1,-1,-1,2216083.2,-1,52704.69,55961.06,1,3
-1,-1,-1,0.0,0.0,0.0,1957174.2,2320028.35,56307.67,47454.38,1,3
-1,202.0,-1,-1,-1,-1,-1,-1,-1,53325.04,1,3
32.81,202.0,-1,0.0,0.0,0.0,2283861.98,2118604.9,55296.94,57872.24,1,3
29.04,202.0,-1,0.0,0.0,0.0,2408601.02,2334755.9,53295.77,57103.43,1,3
37.63,202.0,-1,0.0,0.0,0.0,2437009.21,2141573.71,56662.05,48314.79,1,3
-1,202.0,-1,0.0,0.0,-1,2418251.14,-1,55909.54,-1,1,3
37.87,-1,-1,0.0,0.0,0.0,-1,-1,-1,60645.32,1,3
31.27,202.0,-1,0.0,0.0,0.0,2150563.25,2193425.38,53185.21,-1,1,3
33.43,202.0,-1,0.0,0.0,0.0,2197957.57,2165790.19,54286.99,53132.28,1,3
-1,-1,-1,0.0,0.0,-1,2320971.93,-1,49585.39,63349.5,1,3
-1,-1,-1,-1,0.0,-1,2735457.52,-1,-1,57155.19,1,3
29.38,-1,-1,-1,0.0,0.0,2198099.86,2142555.01,-1,50816.83,1,3
-1,202.0,-1,0.0,-1,-1,2275091.59,2705647.01,51716.63,56719.66,1,3
35.69,202.0,-1,0.0,0.0,0.0,2504750.99,2011551.19,59827.07,54225.92,1,3
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3
26.87,-1,-1,-1,0.0,-1,-1,2434629.62,-1,-1,1,3
-1,202.0,-1,0.0,0.0,-1,2034691.19,2302781.1,-1,-1,1,3
33.46,-1,-1,0.0,-1,0.0,2309968.23,2062793.34,58077.55,54535.39,1,3
32.07,202.0,-1,0.0,0.0,0.0,2228725.5,2103762.37,48532.58,56707.72,1,3
49.53,202.0,-1,0.0,0.0,0.0,2395409.2,2124158.17,59037.91,49911.33,1,3
-1,202.0,-1,0.0,-1,-1,2487934.58,-1,-1,-1,1,3
-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,1,3
32.56,-1,-1,-1,-1,-1,-1,2635165.23,53660.86,-1,1,3
30.66,202.0,-1,0.0,0.0,0.0,2254417.75,2093682.75,52257.63,50122.49,1,3
-1,202.0,-1,0.0,0.0,0.0,2197378.91,2233479.11,53501.83,56988.31,1,3
-1,202.0,-1,0.0,-1,-1,-1,-1,-1,-1,1,3
-1,-1,-1,-1,0.0,-1,2246148.68,-1,-1,43484.62,1,3
34.82,-1,-1,0.0,-1,0.0,2473441.14,2370792.27,-1,-1,1,3
-1,202.0,-1,0.0,0.0,-1,2352659.44,2303847.03,51103.34,54318.42,1,3
27.67,202.0,-1,0.0,0.0,0.0,2310986.15,2398054.56,56891.86,56427.48,1,3
28.58,202.0,-1,0.0,0.0,0.0,2355818.58,2278477.45,50683.03,56643.12,1,3
-1,-1,-1,-1,-1,-1,-1,-1,58756.07,-1,1,3
-1,202.0,-1,-1,-1,0.0,-1,2211701.95,52663.49,-1,1,3
-1,-1,-1,0.0,0.0,0.0,-1,2590745.02,64302.22,52228.27,1,3
-1,202.0,-1,0.0,0.0,0.0,2260993.97,-1,52376.33,52029.83,1,3
35.83,202.0,-1,0.0,0.0,0.0,2133988.76,2320418.71,51741.83,52111.47,1,3
35.83,202.0,-1,0.0,0.0,0.0,2133988.76,2320418.71,51741.83,52111.47,1,3
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3
34.86,-1,-1,-1,0.0,-1,2255681.12,2470228.75,64276.53,58758.23,1,3
-1,-1,-1,0.0,0.0,0.0,2182813.71,-1,47460.64,57813.57,1,3
-1,202.0,-1,-1,0.0,-1,2465145.73,2418123.27,54569.67,53059.87,1,3
23.45,202.0,-1,0.0,0.0,0.0,2136894.64,2135761.26,55010.75,52179.01,1,3
-1,-1,-1,-1,-1,-1,-1,2402262.38,-1,-1,1,3
32.38,-1,-1,-1,-1,-1,2392103.54,2523985.31,56794.39,-1,1,3
-1,-1,-1,-1,-1,-1,2141840.82,-1,56468.79,48374.73,1,3
-1,-1,-1,0.0,0.0,0.0,2576119.37,-1,51929.38,60609.64,1,3
26.76,202.0,-1,0.0,0.0,0.0,2236380.21,2017333.2,56674.54,-1,1,3
-1,-1,-1,0.0,0.0,-1,2001454.79,-1,-1,-1,1,3
-1,-1,-1,0.0,-1,0.0,-1,1735922.97,46493.5,53662.22,1,3
27.83,202.0,-1,0.0,0.0,0.0,2475430.07,2529390.22,58488.36,50956.07,1,3
27.72,202.0,-1,0.0,0.0,0.0,2222684.14,2189057.84,53532.56,55423.1,1,3
30.29,202.0,-1,0.0,0.0,0.0,2470434.98,2425052.77,58153.52,57182.54,1,3
28.49,-1,-1,-1,0.0,-1,2376234.09,2118753.73,-1,-1,1,3
29.15,202.0,-1,0.0,0.0,-1,2237293.83,2261395.5,53481.89,-1,1,3
30.92,202.0,-1,0.0,0.0,0.0,2169655.42,2164220.46,51804.51,47823.77,1,3
28.03,202.0,-1,0.0,0.0,0.0,2174789.26,2266068.94,54199.56,-1,1,3
29.83,202.0,-1,0.0,0.0,0.0,2078225.71,1933435.13,53324.98,46217.44,1,3
33.49,202.0,-1,0.0,-1,-1,2247384.89,2360826.4,-1,-1,1,3
31.33,202.0,-1,0.0,0.0,0.0,2047513.52,2106480.56,48076.01,46127.81,1,3
27.78,202.0,-1,0.0,0.0,0.0,2292785.61,2147998.74,53788.46,55189.71,1,3
29.68,202.0,-1,0.0,0.0,0.0,2110897.29,2196628.56,53557.38,52223.52,1,3
28.7,202.0,-1,0.0,0.0,0.0,2272299.95,2272358.36,54289.1,52793.6,1,3
33.3,-1,-1,-1,0.0,-1,2413141.58,-1,55863.28,-1,1,3
38.63,202.0,-1,0.0,0.0,0.0,2543841.82,2626075.34,62862.66,61007.16,1,3
47.58,202.0,-1,0.0,0.0,0.0,2553297.19,2063381.74,57713.57,46302.09,1,3
35.04,202.0,-1,0.0,0.0,0.0,2542966.74,2457769.46,61485.97,63059.8,1,3
33.63,202.0,-1,0.0,0.0,0.0,2390217.95,2639678.42,65859.12,57222.16,1,3
-1,202.0,-1,-1,-1,-1,-1,-1,55187.44,-1,1,3
-1,-1,-1,0.0,0.0,0.4,2102304.58,2364532.99,50401.83,51111.52,1,3
33.08,202.0,-1,0.0,0.0,0.0,2672617.22,2375575.08,62417.28,61901.28,1,3
36.52,202.0,-1,0.0,0.0,0.0,2481296.25,2234910.91,59701.86,60775.03,1,3
-1,202.0,-1,-1,-1,-1,-1,-1,62756.37,56403.02,1,3
31.26,-1,-1,0.0,-1,0.4,-1,2396168.01,57222.08,60250.75,1,3
-1,-1,-1,-1,-1,0.22,2225379.34,2343988.36,51048.69,53939.99,1,3
31.3,202.0,-1,-1,0.0,1.28,2364045.21,2343589.86,55106.32,57164.36,1,3
33.14,202.0,-1,0.0,0.0,0.0,2180420.06,2440452.54,52570.81,53413.89,1,3
-1,-1,-1,0.0,-1,0.0,-1,-1,-1,61660.2,1,3
-1,-1,-1,-1,-1,0.0,-1,2301217.77,56395.07,56668.82,1,3
-1,-1,-1,-1,-1,0.0,-1,1620461.76,52663.5,37705.95,1,3
-1,-1,-1,0.0,-1,0.0,2121679.76,2157929.06,51241.88,52455.46,1,3
29.24,202.0,-1,0.0,0.0,0.0,2292638.49,2050400.9,48707.67,47453.53,1,3
-1,202.0,-1,-1,-1,-1,2351458.16,2463883.54,59397.88,58260.04,1,3
25.84,202.0,-1,-1,0.0,0.0,2239299.35,2040377.32,-1,48489.1,1,3
29.73,202.0,-1,0.0,0.0,0.0,2061572.77,2328215.74,48946.43,61407.0,1,3
22.55,202.0,-1,0.0,0.0,0.0,1792338.83,1951624.91,41991.63,41470.8,1,3
29.75,202.0,-1,0.0,0.0,0.0,2149439.24,2132919.11,51334.38,43174.66,1,3
-1,-1,-1,0.0,0.0,0.0,2296569.35,2001922.24,-1,52498.47,1,3
28.54,202.0,-1,-1,0.0,-1,2071521.47,-1,51382.32,-1,1,3
29.53,202.0,-1,0.0,0.0,0.0,2090940.14,2051126.5,44071.75,48106.32,1,3
28.96,202.0,-1,0.0,0.0,0.0,1989590.72,1972628.64,56553.93,51415.43,1,3
29.68,202.0,-1,0.0,0.0,0.0,2449398.3,2473242.46,54922.66,57250.6,1,3
34.08,202.0,-1,0.0,0.0,0.0,-1,2367106.66,57048.75,63642.43,1,3
-1,-1,-1,-1,0.0,-1,2487301.66,2664363.74,-1,-1,1,3
37.94,202.0,-1,0.0,0.0,0.0,2383532.96,2245518.79,58757.58,61705.13,1,3
33.06,202.0,-1,0.0,0.0,0.0,2644149.48,2392473.88,55242.0,51590.6,1,3
33.49,202.0,-1,0.0,0.0,0.0,2034322.32,2527145.99,53203.52,53127.79,1,3
-1,202.0,-1,-1,0.0,-1,-1,-1,-1,-1,1,3
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3
31.28,202.0,-1,0.0,-1,0.0,2143040.47,2266552.27,-1,-1,1,3
