cpu,memory,memory_swap_in,memory_swap_out,disk_request_read,disk_request_write,interface_bytes_in,interface_bytes_out,interface_packets_in,interface_packets_out,label,label2
19.96,218.0,0.0,7.0,0.0,0.42,221205.29,127566.02,3863.93,374.29,1,1
30.96,218.0,0.0,7.0,0.0,0.55,223153.12,222534.6,4180.72,743.43,1,1
45.73,215.0,0.0,7.0,0.0,7.63,332662.92,566277.23,5060.11,1958.65,1,1
40.84,215.5,0.0,7.0,0.0,0.63,314363.79,533039.24,5090.77,1698.13,1,1
16.99,216.0,0.0,7.0,0.0,0.36,181595.06,90144.02,3414.36,170.37,1,1
20.26,217.0,0.0,7.0,0.0,0.45,212458.1,86905.86,3379.73,286.21,1,1
37.41,217.0,0.0,7.0,0.0,0.4,279930.06,371768.67,5051.78,1428.0,1,1
53.46,214.0,0.0,7.0,0.0,0.36,350830.37,854190.98,5612.24,2389.03,1,1
55.33,213.0,0.0,7.0,0.0,7.97,406148.11,1050414.4,6238.97,2987.74,1,1
37.55,212.0,0.0,7.0,0.0,0.4,317588.02,840236.93,4829.65,1691.21,1,1
53.2,211.0,0.0,7.0,0.0,0.59,424593.91,1002187.95,6848.91,2461.29,1,1
51.02,211.0,0.0,7.0,0.0,0.0,425648.18,1051845.03,5731.52,2802.88,1,1
55.4,212.0,0.0,7.0,0.0,0.39,409166.92,1159026.83,6042.27,2791.27,1,1
46.67,212.0,0.0,7.0,0.2,12.37,389438.95,1058277.49,6485.87,2674.47,1,1
46.11,212.0,0.0,7.0,0.0,16.85,356006.48,960052.26,5780.09,2383.34,1,1
51.41,212.0,0.0,7.0,0.0,0.2,379347.52,992118.37,5724.66,2599.66,1,1
42.11,212.0,0.0,7.0,0.0,0.71,391307.9,987126.54,6148.51,2179.76,1,1
-1,-1,-1,-1,0.0,0.0,288279.12,463155.19,-1,-1,1,1
15.13,219.0,0.0,7.0,0.0,0.4,181428.14,487.36,3209.67,7.04,1,1
14.89,220.0,0.0,7.0,0.0,16.1,176778.9,178.85,2821.56,2.75,1,1
42.88,220.0,0.0,7.0,0.0,1.68,257498.47,207790.78,5169.9,1445.03,1,1
38.41,215.0,0.0,7.0,0.0,0.38,274965.98,484354.8,4687.86,1557.89,1,1
32.79,216.5,0.0,7.0,0.0,0.4,257660.17,397628.95,4988.66,843.94,1,1
14.47,218.0,0.0,7.0,0.0,0.61,194637.65,40199.71,3405.08,84.5,1,1
23.65,220.0,0.0,7.0,0.0,0.62,192413.06,53418.78,3397.08,326.6,1,1
33.95,220.0,0.0,7.0,0.0,9.74,221365.43,165319.8,4020.12,1065.98,1,1
60.15,215.0,0.0,7.0,0.0,1.85,361250.73,628188.06,6138.27,3137.72,1,1
58.99,215.0,0.0,7.0,0.0,0.51,426795.95,1016205.74,6398.53,3776.51,1,1
40.48,215.0,0.0,7.0,0.0,0.41,330440.34,817477.41,5396.77,2003.85,1,1
28.42,215.0,0.0,7.0,0.0,0.64,315529.2,654937.67,4277.32,1189.21,1,1
29.74,215.0,0.0,7.0,0.0,0.38,261468.64,569711.83,4518.44,1421.62,1,1
41.24,221.0,0.0,7.0,0.0,21.88,303559.33,695956.07,5255.41,1529.09,1,1
59.02,221.0,0.0,7.0,0.0,1.17,431949.33,1160085.57,6833.26,3603.35,1,1
47.27,220.0,0.0,7.0,0.0,0.52,372299.32,996682.23,5539.94,2317.88,1,1
49.22,220.0,0.0,7.0,0.0,0.43,374429.75,1010917.01,5779.07,2558.11,1,1
44.79,220.0,0.0,7.0,0.0,0.38,342240.05,951917.26,5622.53,2204.55,1,1
37.14,221.0,0.0,7.0,0.0,0.41,349143.66,778719.0,4762.63,1844.3,1,1
40.81,221.0,0.0,7.0,0.2,25.55,337728.12,885308.61,5697.8,1969.95,1,1
33.47,220.0,0.0,7.0,0.0,1.27,290241.95,615445.35,4432.33,1372.95,1,1
44.02,220.0,0.0,7.0,0.0,0.58,332528.58,835615.33,5217.8,1977.35,1,1
37.22,220.0,0.0,7.0,0.0,0.4,309764.91,779633.1,5098.68,1738.16,1,1
31.56,218.5,0.0,7.0,0.0,0.39,300500.64,688957.8,4782.12,1413.28,1,1
23.98,217.0,0.0,7.0,0.0,0.4,240870.07,384719.99,3890.73,922.31,1,1
21.34,218.0,0.0,7.0,0.0,19.84,221751.92,243177.35,3557.53,520.43,1,1
28.83,218.0,0.0,7.0,0.0,0.91,227262.57,198733.25,4102.88,665.28,1,1
42.04,214.0,0.0,7.0,0.0,0.54,312788.55,380407.19,5122.82,1580.43,1,1
37.1,214.0,0.0,7.0,0.0,0.4,285365.86,671821.26,4974.47,1628.21,1,1
36.1,220.0,0.0,7.0,0.0,0.4,286529.47,507031.46,4655.45,1571.6,1,1
24.56,219.5,0.0,7.0,0.0,7.02,251532.24,356537.95,4074.32,737.55,1,1
17.48,219.0,0.0,7.0,0.0,0.38,158870.33,71.86,3261.94,1.01,1,1
31.6,219.0,0.0,7.0,0.0,0.42,243211.94,177769.31,4214.46,967.0,1,1
71.79,219.0,0.0,7.0,0.0,0.41,433614.63,715454.11,6663.67,3549.99,1,1
63.69,215.0,0.0,7.0,0.0,0.39,364859.76,785737.68,6172.74,3007.12,1,1
25.53,215.0,0.0,7.0,0.0,0.4,305582.8,597495.04,4717.42,1231.61,1,1
16.75,219.0,0.0,7.0,0.0,6.55,191776.15,45148.49,3200.24,157.45,1,1
31.22,218.5,0.0,7.0,0.0,1.6,231025.18,113096.38,3884.32,763.49,1,1
34.46,218.0,0.0,7.0,0.0,0.39,264230.94,336146.57,4747.86,1401.58,1,1
49.76,210.0,0.0,7.0,0.0,0.45,317580.63,558000.2,5639.6,2279.83,1,1
50.25,210.0,0.0,7.0,0.0,0.35,367001.65,748091.36,5976.93,2465.1,1,1
16.68,219.0,0.0,7.0,0.0,0.4,193191.83,21569.81,3336.15,62.05,1,1
16.71,219.0,0.0,7.0,0.1,6.32,180972.06,8533.51,3223.28,142.62,1,1
23.61,219.0,0.0,7.0,0.0,0.81,212342.62,84050.52,3905.22,461.99,1,1
72.2,220.0,0.0,7.0,0.0,0.59,464849.9,1070233.71,7071.98,3959.46,1,1
45.67,220.0,0.0,7.0,0.0,0.4,377848.92,1056669.68,5848.03,2587.84,1,1
45.16,219.0,0.0,7.0,0.0,0.4,371772.97,922715.72,5676.05,2270.12,1,1
37.19,219.0,0.0,7.0,0.0,0.4,313564.83,612671.47,5101.91,1638.51,1,1
39.64,218.0,0.0,7.0,0.0,18.96,313786.28,634600.1,5337.71,1952.49,1,1
40.58,218.5,0.0,7.0,0.0,1.0,332704.7,693829.42,5131.61,1790.53,1,1
52.54,219.0,0.0,7.0,0.0,0.59,382383.81,1088235.58,6517.78,2636.61,1,1
34.76,219.0,0.0,7.0,0.0,0.44,313021.73,544669.27,4428.8,1277.19,1,1
35.28,219.0,0.0,7.0,0.0,0.38,308129.56,591512.16,5032.62,1544.88,1,1
21.84,219.0,0.0,7.0,0.0,0.44,212250.71,209639.57,3735.55,375.73,1,1
12.99,219.0,0.0,7.0,0.0,16.17,231225.88,4612.72,3810.33,11.36,1,1
30.99,218.0,0.0,7.0,0.0,0.79,240147.95,233860.85,4132.39,899.93,1,1
31.2,218.0,0.0,7.0,0.0,0.88,240464.98,281643.57,4233.77,1069.9,1,1
24.14,218.0,0.0,7.0,0.0,0.39,253034.97,185320.82,4123.42,479.72,1,1
28.54,220.0,0.0,7.0,0.0,0.39,244976.41,221773.44,3864.61,839.98,1,1
16.11,220.0,0.0,7.0,0.0,9.46,185860.59,30069.28,3530.25,156.96,1,1
59.46,215.0,0.0,7.0,0.0,0.63,298598.4,562723.09,5986.22,2909.48,1,1
27.65,215.5,0.0,7.0,0.0,0.38,252956.96,328975.51,4699.24,1353.61,1,1
47.83,216.0,0.0,7.0,0.0,1.21,305181.36,402936.87,4965.31,1801.72,1,1
37.98,216.0,0.0,7.0,0.0,0.38,261886.39,424330.2,5273.43,1227.18,1,1
55.32,216.0,0.0,7.0,0.0,0.4,416045.42,947687.73,6054.38,3114.71,1,1
64.25,212.0,0.0,7.0,0.0,18.39,359771.39,796192.43,5689.71,2338.02,1,1
52.36,212.0,0.0,7.0,0.0,0.37,455429.9,1149237.12,6961.47,3244.93,1,1
53.11,212.0,0.0,7.0,0.0,0.4,376444.54,902584.84,6036.28,2657.29,1,1
38.86,213.5,0.0,7.0,0.1,1.71,352767.66,985023.93,4991.88,1795.62,1,1
35.89,215.0,0.0,7.0,0.0,0.49,318745.91,694949.29,5081.83,1705.04,1,1
54.42,215.0,0.0,7.0,0.0,22.26,333361.2,659435.09,5696.44,2145.74,1,1
43.53,215.0,0.0,7.0,0.0,0.38,287623.15,512863.44,5171.41,1451.97,1,1
49.06,212.0,0.0,7.0,0.0,0.41,430357.7,966285.67,6036.69,2786.33,1,1
38.75,212.0,0.0,7.0,0.0,0.78,323741.39,793266.44,4988.91,1295.57,1,1
25.11,218.0,0.0,7.0,0.0,1.43,228875.96,256499.87,3713.94,551.45,1,1
17.63,218.5,0.0,7.0,0.0,0.59,208577.07,100259.34,3614.71,212.56,1,1
33.26,219.0,0.0,7.0,0.0,8.04,267526.71,227499.22,4405.27,1097.04,1,1
56.17,213.0,0.0,7.0,0.0,0.45,378603.49,823120.92,6545.39,2789.39,1,1
24.62,213.0,0.0,7.0,0.0,0.37,251906.76,385875.28,4028.04,848.56,1,1
21.25,220.0,0.0,7.0,0.0,0.43,224789.96,172793.16,3878.9,338.65,1,1
15.92,220.0,0.0,7.0,0.0,0.7,163195.86,1444.47,3209.72,26.08,1,1
35.06,220.0,0.0,7.0,0.0,0.61,248831.33,174284.0,4451.06,1091.64,1,1
55.72,216.0,0.0,7.0,0.0,6.67,319858.39,484654.86,5308.93,2310.79,1,1
45.82,212.0,0.0,7.0,0.0,0.38,343900.88,558040.16,6405.22,2331.54,1,1
23.14,218.0,0.0,7.0,0.0,0.41,219319.93,233116.1,3297.61,507.75,1,1
17.75,218.0,0.0,7.0,0.0,0.4,230518.41,190126.25,3764.94,400.6,1,1
21.04,218.0,0.0,7.0,0.0,1.43,216325.63,211999.82,3740.29,1375.2,1,1
58.47,215.0,0.0,7.0,0.0,0.8,368132.76,640557.8,5430.5,2261.31,1,1
55.17,212.0,0.0,7.0,0.0,6.55,354537.78,681738.51,6023.43,2534.74,1,1
47.08,212.5,0.0,7.0,0.0,0.39,364251.38,755819.24,5730.64,2287.13,1,1
42.28,213.0,0.0,7.0,0.0,0.4,339066.5,742340.09,4940.27,1750.32,1,1
49.32,213.0,0.0,7.0,0.0,0.44,353819.21,962844.65,5934.39,2386.73,1,1
64.08,213.0,0.0,7.0,0.0,0.39,4028561.95,376092.95,74202.19,1257.72,1,1
82.79,214.0,0.0,7.0,0.2,14.79,8298885.65,39487.1,145671.59,370.84,1,1
78.48,214.0,0.0,7.0,0.0,26.67,8521006.55,59173.31,152631.37,697.95,1,1
85.18,214.0,0.0,7.0,0.23,53.72,7597856.54,42199.97,155266.14,623.83,1,1
69.08,211.0,0.0,7.0,0.0,0.4,7867624.57,48755.46,145934.61,851.28,1,1
81.59,211.0,0.0,7.0,0.22,61.99,8917956.6,43226.55,169237.75,712.41,1,1
73.29,211.0,0.0,7.0,0.0,0.39,8094794.59,65506.4,153545.37,887.57,1,1
81.13,211.0,0.0,7.0,0.2,45.44,7800982.31,42843.68,157493.89,822.95,1,1
85.2,211.0,0.0,7.0,0.0,17.63,8521785.9,44955.64,176081.47,660.35,1,1
90.9,211.0,0.0,7.0,0.1,37.97,9003625.55,40091.52,151516.13,704.71,1,1
78.2,211.0,0.0,7.0,0.1,28.72,8540418.83,44444.85,149918.01,812.96,1,1
86.53,215.0,0.0,7.0,0.2,72.25,8126891.39,66845.76,173153.94,709.68,1,1
77.41,215.0,0.0,7.0,0.0,1.23,8848791.33,51726.61,154880.79,1010.23,1,1
79.68,212.0,0.0,7.0,0.0,27.25,8495316.18,48917.06,161499.25,821.73,1,1
76.62,212.0,0.0,7.0,0.18,39.0,8613618.23,48230.51,137052.06,824.09,1,1
76.61,212.0,0.0,7.0,0.1,0.44,7663662.54,42317.56,166607.69,780.62,1,1
77.66,212.0,0.0,7.0,0.1,26.82,8086063.23,45870.16,150409.5,858.85,1,1
80.54,212.0,0.0,7.0,0.1,26.31,8622475.72,53408.24,153903.65,836.23,1,1
80.16,212.0,0.0,7.0,0.0,11.16,9094218.97,47319.57,170548.98,868.08,1,1
81.98,212.0,0.0,7.0,0.0,26.84,7817161.67,39942.57,161669.92,698.95,1,1
90.52,212.0,0.0,7.0,0.21,46.78,9515442.25,53289.48,153348.09,910.22,1,1
77.09,212.0,0.0,7.0,0.0,14.11,8473393.98,50389.47,160144.22,919.11,1,1
92.69,212.0,0.0,7.0,0.41,65.0,9015454.43,47180.62,167527.16,781.02,1,1
76.03,214.0,0.0,7.0,0.0,1.12,8721019.32,53309.54,163084.22,741.29,1,1
80.03,216.0,0.0,7.0,0.22,50.29,8126021.89,47057.82,157676.37,812.39,1,1
75.63,216.0,0.0,7.0,0.0,14.16,8638445.09,48074.18,149356.48,771.32,1,1
85.76,216.0,0.0,7.0,0.2,45.28,8269994.93,49535.25,152637.27,763.33,1,1
71.0,216.0,0.0,7.0,0.0,0.44,7816650.8,44349.08,145229.87,803.82,1,1
78.58,216.0,0.0,7.0,0.0,17.4,9131546.49,62984.47,154428.17,838.9,1,1
89.67,216.0,0.0,7.0,0.1,41.34,8564343.13,48149.28,170287.29,840.34,1,1
78.12,216.0,0.0,7.0,0.1,35.33,8535311.69,42570.67,156130.66,681.93,1,1
84.96,216.0,0.0,7.0,0.0,0.43,8524980.21,43137.95,159296.74,715.91,1,1
76.05,216.0,0.0,7.0,0.0,25.96,7868174.57,48242.01,145084.48,901.26,1,1
79.9,216.0,0.0,7.0,0.18,50.23,9159402.66,41577.4,154392.88,721.75,1,1
89.61,216.0,0.0,7.0,0.0,13.41,8720247.18,53172.62,178275.27,780.8,1,1
78.97,216.0,0.0,7.0,0.21,69.27,8747851.04,46560.96,161510.67,853.2,1,1
76.62,216.0,0.0,7.0,0.09,33.0,8251739.38,47281.15,137655.43,896.94,1,1
75.09,216.0,0.0,7.0,0.09,33.02,8108632.7,43304.93,154853.14,670.42,1,1
82.26,216.0,0.0,7.0,0.0,17.78,8970723.42,39153.77,152008.1,760.85,1,1
74.9,216.0,0.0,7.0,0.2,40.51,8383210.83,42611.28,155792.19,746.21,1,1
84.41,216.0,0.0,7.0,0.0,23.97,8203502.99,44983.03,154128.33,755.53,1,1
79.79,216.0,0.0,7.0,0.2,40.21,7828284.22,38743.34,164447.6,605.42,1,1
81.03,216.0,0.0,7.0,0.11,3.54,9463403.43,45899.26,157495.6,873.55,1,1
86.4,216.0,0.0,7.0,0.11,33.96,8573223.65,51397.09,156778.36,889.46,1,1
79.99,216.0,0.0,7.0,0.0,8.79,8588377.92,51424.14,157435.33,878.17,1,1
85.08,216.0,0.0,7.0,0.21,56.49,8604406.82,60004.81,162579.72,923.04,1,1
76.12,212.0,0.0,7.0,0.0,13.96,7939322.59,42190.96,153609.39,670.18,1,1
75.06,212.0,0.0,7.0,0.0,45.57,7885907.62,43899.37,150696.28,676.78,1,1
77.22,212.0,0.0,7.0,0.0,0.78,9100468.87,46596.09,154740.34,729.42,1,1
79.86,212.0,0.0,7.0,0.1,59.43,7828026.23,46474.99,164152.23,693.24,1,1
84.22,211.0,0.0,7.0,0.09,30.48,8818159.39,51777.36,158635.45,778.75,1,1
83.4,211.0,0.0,7.0,0.09,31.0,9102312.67,52259.87,166137.29,899.86,1,1
88.38,211.0,0.0,7.0,0.2,26.86,8600648.01,47316.29,161514.79,820.93,1,1
78.63,211.0,0.0,7.0,0.0,43.0,8934129.06,44425.37,164528.54,734.53,1,1
82.38,211.0,0.0,7.0,0.0,0.22,8717101.37,54018.74,160533.56,962.12,1,1
88.83,210.0,0.0,7.0,0.39,50.96,8583919.22,51055.53,160417.53,875.44,1,1
82.37,210.0,0.0,7.0,0.0,0.44,8295399.58,53745.95,153630.03,755.76,1,1
78.22,211.0,0.0,7.0,0.19,27.31,8621129.6,53775.94,152896.95,792.26,1,1
71.49,211.0,0.0,7.0,0.2,58.41,8238183.89,49752.9,151404.61,884.78,1,1
75.16,211.0,0.0,7.0,0.0,0.19,8399844.74,50532.41,158360.42,828.79,1,1
84.33,211.0,0.0,7.0,0.2,55.2,7916553.14,41052.26,158616.52,721.12,1,1
84.33,211.0,0.0,7.0,0.2,55.2,7916553.14,41052.26,158616.52,721.12,1,1
78.2,211.0,0.0,7.0,0.0,26.03,8098112.21,42559.16,164827.17,812.79,1,1
83.18,211.0,0.0,7.0,0.21,49.3,8653380.91,50658.89,144443.26,833.1,1,1
82.43,210.0,0.0,7.0,0.0,12.67,8526599.16,48211.39,154736.36,895.69,1,1
83.96,210.0,0.0,7.0,0.0,13.48,8868337.32,47251.36,163320.79,845.91,1,1
83.43,211.0,0.0,7.0,0.1,30.11,8250455.52,49291.13,153133.0,906.35,1,1
75.24,211.0,0.0,7.0,0.22,53.8,8972290.52,48918.51,161994.61,698.32,1,1
82.94,211.0,0.0,7.0,0.0,0.4,8186764.66,65968.26,153257.85,839.16,1,1
73.54,210.0,0.0,7.0,0.18,58.36,8488444.56,53761.39,149300.06,779.94,1,1
80.73,210.0,0.0,7.0,0.0,0.44,7854802.84,43912.61,151736.16,686.31,1,1
73.32,211.0,0.0,7.0,0.21,54.86,8058084.65,41265.3,152257.71,855.65,1,1
90.98,211.0,0.0,7.0,0.0,1.19,9010971.72,49870.24,155189.02,948.98,1,1
74.01,211.0,0.0,7.0,0.1,38.47,9102677.07,55097.75,161875.92,865.59,1,1
80.45,210.0,0.0,7.0,0.0,12.41,8697433.02,40760.06,162718.88,701.2,1,1
82.74,210.0,0.0,7.0,0.0,13.48,8870061.48,44795.07,152041.19,848.29,1,1
87.44,211.0,0.0,7.0,0.19,52.11,8596516.53,56345.63,171530.82,873.25,1,1
75.29,211.0,0.0,7.0,0.0,14.98,8856227.44,51487.98,154606.12,898.77,1,1
80.73,210.0,0.0,7.0,0.21,60.52,8341843.44,37839.88,149401.11,612.89,1,1
83.95,210.0,0.0,7.0,0.0,0.37,8187179.99,53527.3,162267.18,862.89,1,1
77.66,211.0,0.0,7.0,0.1,54.68,8449101.15,44248.6,161202.34,834.5,1,1
-1,211.0,0.0,7.0,0.0,59.71,8294436.93,51498.53,151690.09,859.55,1,1
91.82,211.0,0.0,7.0,0.0,0.38,8873298.46,49938.1,168535.57,911.94,1,1
76.53,211.0,0.0,7.0,0.19,27.28,8434267.88,45591.06,154658.07,790.76,1,1
84.36,211.0,0.0,7.0,0.2,46.03,8876261.45,46284.88,151407.33,781.61,1,1
80.56,211.0,0.0,7.0,0.0,15.0,8285108.2,49804.42,165844.62,794.08,1,1
84.12,211.0,0.0,7.0,0.0,17.34,8760140.37,45600.04,143673.02,771.01,1,1
83.82,211.0,0.0,7.0,0.4,29.78,9127028.04,46960.28,167622.96,885.54,1,1
-1,-1,0.0,7.0,0.2,62.19,7173029.12,42264.56,135366.06,761.06,1,1
77.08,211.0,0.0,7.0,0.0,0.37,8347269.43,40130.91,165246.04,651.44,1,1
80.96,211.0,0.0,7.0,0.19,58.71,9040387.87,52056.87,138651.66,772.19,1,1
69.97,211.0,0.0,7.0,0.0,0.0,8246180.21,63703.54,165382.8,866.32,1,1
80.76,213.0,0.0,7.0,0.0,28.21,8447579.45,62044.56,162030.7,951.65,1,1
82.95,213.0,0.0,7.0,0.19,29.15,8743061.91,51349.96,158213.66,778.55,1,1
80.69,214.0,0.0,7.0,0.1,33.21,8311948.86,51548.07,156370.19,851.29,1,1
84.83,214.0,0.0,7.0,0.0,0.42,8698572.42,53407.84,167550.05,831.42,1,1
76.35,214.0,0.0,7.0,0.0,13.07,8068477.94,51088.91,146351.97,815.15,1,1
77.56,214.0,0.0,7.0,0.2,66.45,8506308.35,44267.53,152990.72,744.23,1,1
77.37,214.0,0.0,7.0,0.0,0.4,8005597.56,48960.42,150006.58,770.91,1,1
76.98,214.0,0.0,7.0,0.0,26.68,9363846.04,46119.38,173093.73,941.63,1,1
80.53,214.0,0.0,7.0,0.21,43.87,8380898.57,48136.47,155559.81,807.68,1,1
81.35,214.0,0.0,7.0,0.1,30.36,8113049.74,43842.46,155917.61,760.28,1,1
80.2,214.0,0.0,7.0,0.0,14.63,8599011.57,55735.79,159708.69,894.21,1,1
75.1,214.0,0.0,7.0,0.19,61.77,8138812.24,51603.47,143618.91,852.83,1,1
79.66,214.0,0.0,7.0,0.0,0.96,8697415.43,41695.9,161687.94,763.11,1,1
82.98,214.0,0.0,7.0,0.0,26.14,8384451.94,46410.51,167545.24,823.93,1,1
81.1,214.0,0.0,7.0,0.19,47.47,9153083.97,53675.67,156135.6,960.25,1,1
81.95,214.0,0.0,7.0,0.1,30.81,8567110.87,50177.42,160378.06,899.59,1,1
81.2,214.0,0.0,7.0,0.1,30.99,8078353.49,43572.36,152832.1,795.36,1,1
86.15,214.0,0.0,7.0,0.0,24.9,9231457.7,48713.65,163977.44,745.4,1,1
72.78,214.0,0.0,7.0,0.2,45.07,8402767.84,47196.38,155180.36,761.27,1,1
82.16,214.0,0.0,7.0,0.0,14.71,8306117.81,42737.23,138314.12,852.38,1,1
70.88,214.0,0.0,7.0,0.0,45.39,7276892.66,47359.83,166776.61,759.8,1,1
78.05,214.0,0.0,7.0,0.21,13.11,9282727.16,50264.19,156171.89,842.2,1,1
82.41,214.0,0.0,7.0,0.0,30.06,8616819.45,50281.03,157368.46,835.41,1,1
81.48,214.0,0.0,7.0,0.09,35.55,8446380.22,44806.88,157225.48,748.25,1,1
88.72,214.0,0.0,7.0,0.0,1.78,8105006.61,46064.25,149625.06,813.54,1,1
75.65,214.0,0.0,7.0,0.21,14.8,9052153.07,49177.45,170132.55,746.15,1,1
84.61,214.0,0.0,7.0,0.0,67.61,7903063.66,50580.24,162429.25,880.27,1,1
86.6,214.0,0.0,7.0,0.0,0.56,9618654.91,62084.38,161349.29,1044.57,1,1
81.16,214.0,0.0,7.0,0.41,69.7,8677932.92,46512.89,155271.76,911.67,1,1
79.27,214.0,0.0,7.0,0.1,0.71,8360644.92,44374.66,156462.65,738.86,1,1
77.64,214.0,0.0,7.0,0.1,29.32,8306928.98,41026.86,160021.53,686.95,1,1
77.23,214.0,0.0,7.0,0.0,15.36,8387961.18,59060.16,161183.07,922.04,1,1
82.58,214.0,0.0,7.0,0.19,41.74,8809322.02,40813.95,159656.47,672.76,1,1
81.71,214.0,0.0,7.0,0.0,14.31,8296359.0,44145.65,156579.19,761.07,1,1
85.85,214.0,0.0,7.0,0.2,56.89,8704432.25,46252.92,159071.88,763.66,1,1
78.58,214.0,0.0,7.0,0.0,0.6,8175181.99,49455.36,155500.25,903.88,1,1
88.97,214.0,0.0,7.0,0.1,39.53,8764440.56,47918.61,154006.1,797.67,1,1
78.78,214.0,0.0,7.0,0.1,32.71,8248660.26,54714.17,165176.65,848.66,1,1
85.1,214.0,0.0,7.0,0.2,54.82,8691914.06,45453.55,160368.12,860.86,1,1
83.76,214.0,0.0,7.0,0.0,0.41,9274246.72,50097.83,153366.71,863.45,1,1
70.08,214.0,0.0,7.0,0.18,18.85,7404146.94,46115.8,137475.54,719.73,1,1
77.08,214.0,0.0,7.0,0.0,40.8,9190587.8,43328.95,172820.53,793.53,1,1
79.09,214.0,0.0,7.0,0.0,10.9,8321182.3,47862.71,158354.06,874.57,1,1
82.41,214.0,0.0,7.0,0.96,49.01,8701549.49,55722.71,161907.65,718.28,1,1
81.72,211.0,0.0,7.0,1.61,34.38,8861335.72,63618.69,151269.53,923.33,1,1
82.48,211.0,0.0,7.0,0.0,0.4,8507374.49,57732.14,152342.79,815.58,1,1
-1,-1,0.0,7.0,0.0,27.46,8689676.84,50080.64,-1,-1,1,1
74.97,210.0,0.0,7.0,0.2,50.27,8181987.04,47359.01,167966.12,764.5,1,1
83.95,210.0,0.0,7.0,0.0,13.51,9115240.54,51001.05,156913.75,870.26,1,1
89.01,211.0,0.0,7.0,0.19,60.61,8561229.93,48923.31,153689.94,817.4,1,1
76.2,211.0,0.0,7.0,0.1,0.41,8421056.21,45699.89,154448.93,823.97,1,1
75.04,211.0,0.0,7.0,0.1,44.86,8173251.16,42114.94,151636.95,669.58,1,1
76.83,210.0,0.0,7.0,0.19,40.35,8357040.81,46391.25,162587.58,810.54,1,1
85.14,210.0,0.0,7.0,0.0,16.08,8333745.13,46587.9,155646.93,682.73,1,1
82.4,210.0,0.0,7.0,0.0,13.02,9444567.81,57085.22,162684.9,1019.63,1,1
83.12,210.0,0.0,7.0,0.19,52.95,8633434.37,50946.45,160448.92,793.39,1,1
90.98,211.0,0.0,7.0,0.0,11.26,8725531.78,38614.49,145657.82,642.0,1,1
83.09,211.0,0.0,7.0,0.21,57.94,8604557.11,49894.6,165280.58,866.29,1,1
85.58,210.0,0.0,7.0,0.0,8.51,8602961.23,50024.98,172367.73,855.41,1,1
73.83,210.0,0.0,7.0,0.41,40.34,8014163.93,51834.3,163670.7,807.52,1,1
79.71,210.0,0.0,7.0,0.0,13.17,8943298.63,49101.72,159726.48,914.49,1,1
79.37,210.0,0.0,7.0,0.2,55.89,8391119.78,45309.46,153550.93,780.93,1,1
81.88,210.0,0.0,7.0,0.0,0.41,8605370.21,48996.17,155184.16,852.48,1,1
74.02,210.0,0.0,7.0,0.2,57.84,8321504.79,51169.44,151997.22,894.86,1,1
81.35,210.0,0.0,7.0,0.0,0.38,8434601.45,51091.08,164061.14,921.29,1,1
89.02,210.0,0.0,7.0,2.97,37.42,8772137.02,47951.3,163768.38,955.17,1,1
86.67,211.0,0.0,7.0,0.0,14.07,8514784.47,62412.0,161847.01,902.56,1,1
75.19,211.0,0.0,7.0,0.2,51.52,8489536.28,65580.13,154415.87,945.36,1,1
92.66,212.0,0.0,7.0,0.0,0.39,8768655.75,47829.56,154848.96,814.15,1,1
75.05,212.0,0.0,7.0,0.0,26.98,8321620.25,54974.53,162799.93,808.79,1,1
79.97,212.0,0.0,7.0,0.18,49.61,8028079.52,52044.62,148388.21,896.8,1,1
81.2,212.0,0.0,7.0,0.1,30.95,8459857.64,52640.65,157125.52,953.04,1,1
77.73,212.0,0.0,7.0,0.0,0.4,8339958.47,45466.15,151078.9,776.94,1,1
82.42,212.0,0.0,7.0,0.0,55.65,8340068.1,48060.52,159392.84,821.36,1,1
71.67,212.0,0.0,7.0,0.0,0.41,8415998.81,43605.21,154770.17,752.59,1,1
81.89,212.0,0.0,7.0,0.2,56.65,8531688.34,45499.06,156643.63,781.5,1,1
91.77,212.0,0.0,7.0,0.0,0.42,8425884.73,48196.44,155898.62,845.77,1,1
76.93,214.0,0.0,7.0,0.21,27.24,8389137.64,45816.29,164410.29,820.51,1,1
82.37,214.0,0.0,7.0,0.11,30.38,8914302.25,48723.1,154390.0,820.54,1,1
79.32,214.0,0.0,7.0,0.0,52.57,8503842.47,44080.66,165770.33,721.3,1,1
79.37,214.0,0.0,7.0,0.0,0.4,8308916.94,53641.91,154948.21,897.37,1,1
88.84,214.0,0.0,7.0,0.21,25.36,7688414.84,41993.54,154378.9,793.32,1,1
70.89,214.0,0.0,7.0,0.18,45.7,8430048.05,58599.62,145262.93,803.69,1,1
85.16,214.0,0.0,7.0,0.0,0.4,8291517.6,45497.14,152161.7,748.67,1,1
79.96,214.0,0.0,7.0,0.0,33.81,8838690.3,49301.77,173360.17,931.96,1,1
72.53,214.0,0.0,7.0,0.11,8.5,8200977.96,45081.87,147089.7,778.76,1,1
79.17,214.0,0.0,7.0,0.0,45.76,8719365.63,50995.26,179965.38,878.02,1,1
83.88,214.0,0.0,7.0,0.0,12.64,9399512.13,57430.35,156271.66,989.05,1,1
